Level	Date and Time	Source	Event ID	Task Category
Information	9/17/2020 4:47:05 AM	Microsoft-Windows-TerminalServices-LocalSessionManager	34	None	Remote Desktop Services is not accepting logons because setup is running.
Information	9/17/2020 4:47:05 AM	Microsoft-Windows-TerminalServices-LocalSessionManager	34	None	Remote Desktop Services is not accepting logons because setup is running.
Information	9/17/2020 4:47:05 AM	Microsoft-Windows-TerminalServices-LocalSessionManager	32	None	Plugin RDSAppXPlugin has been successfully initialized
Information	9/17/2020 4:45:46 AM	Microsoft-Windows-TerminalServices-LocalSessionManager	34	None	Remote Desktop Services is not accepting logons because setup is running.
Information	9/17/2020 4:45:46 AM	Microsoft-Windows-TerminalServices-LocalSessionManager	40	None	Session 1 has been disconnected, reason code 12
Information	9/17/2020 4:45:46 AM	Microsoft-Windows-TerminalServices-LocalSessionManager	54	None	Local multi-user session manager received system shutdown message
Information	9/17/2020 4:45:46 AM	Microsoft-Windows-TerminalServices-LocalSessionManager	34	None	Remote Desktop Services is not accepting logons because setup is running.
Information	9/17/2020 4:45:46 AM	Microsoft-Windows-TerminalServices-LocalSessionManager	34	None	Remote Desktop Services is not accepting logons because setup is running.
Information	9/17/2020 4:45:41 AM	Microsoft-Windows-TerminalServices-LocalSessionManager	34	None	Remote Desktop Services is not accepting logons because setup is running.
Information	9/17/2020 4:45:37 AM	Microsoft-Windows-TerminalServices-LocalSessionManager	34	None	Remote Desktop Services is not accepting logons because setup is running.
Information	9/17/2020 4:42:38 AM	Microsoft-Windows-TerminalServices-LocalSessionManager	34	None	Remote Desktop Services is not accepting logons because setup is running.
Information	9/17/2020 4:42:36 AM	Microsoft-Windows-TerminalServices-LocalSessionManager	34	None	Remote Desktop Services is not accepting logons because setup is running.
Information	9/17/2020 4:42:35 AM	Microsoft-Windows-TerminalServices-LocalSessionManager	34	None	Remote Desktop Services is not accepting logons because setup is running.
Information	9/17/2020 4:42:35 AM	Microsoft-Windows-TerminalServices-LocalSessionManager	34	None	Remote Desktop Services is not accepting logons because setup is running.
Information	9/17/2020 4:42:35 AM	Microsoft-Windows-TerminalServices-LocalSessionManager	34	None	Remote Desktop Services is not accepting logons because setup is running.
Information	9/17/2020 4:42:32 AM	Microsoft-Windows-TerminalServices-LocalSessionManager	34	None	Remote Desktop Services is not accepting logons because setup is running.
Information	9/17/2020 4:42:32 AM	Microsoft-Windows-TerminalServices-LocalSessionManager	34	None	Remote Desktop Services is not accepting logons because setup is running.
Information	9/17/2020 4:42:27 AM	Microsoft-Windows-TerminalServices-LocalSessionManager	34	None	Remote Desktop Services is not accepting logons because setup is running.
Information	9/17/2020 4:42:27 AM	Microsoft-Windows-TerminalServices-LocalSessionManager	34	None	Remote Desktop Services is not accepting logons because setup is running.
Information	9/17/2020 4:42:27 AM	Microsoft-Windows-TerminalServices-LocalSessionManager	34	None	Remote Desktop Services is not accepting logons because setup is running.
Information	9/17/2020 4:42:27 AM	Microsoft-Windows-TerminalServices-LocalSessionManager	34	None	Remote Desktop Services is not accepting logons because setup is running.
Information	9/17/2020 4:42:27 AM	Microsoft-Windows-TerminalServices-LocalSessionManager	34	None	Remote Desktop Services is not accepting logons because setup is running.
Information	9/17/2020 4:42:27 AM	Microsoft-Windows-TerminalServices-LocalSessionManager	34	None	Remote Desktop Services is not accepting logons because setup is running.
Information	9/17/2020 4:42:27 AM	Microsoft-Windows-TerminalServices-LocalSessionManager	32	None	Plugin RDSAppXPlugin has been successfully initialized
Information	5/16/2020 3:53:35 PM	Microsoft-Windows-TerminalServices-LocalSessionManager	34	None	Remote Desktop Services is not accepting logons because setup is running.
Information	5/16/2020 3:53:33 PM	Microsoft-Windows-TerminalServices-LocalSessionManager	54	None	Local multi-user session manager received system shutdown message
Information	5/16/2020 3:53:33 PM	Microsoft-Windows-TerminalServices-LocalSessionManager	23	None	"Remote Desktop Services: Session logoff succeeded:

User: TB5-KOFI\Administrator
Session ID: 1"
Information	5/16/2020 3:51:55 PM	Microsoft-Windows-TerminalServices-LocalSessionManager	34	None	Remote Desktop Services is not accepting logons because setup is running.
Information	5/16/2020 3:51:55 PM	Microsoft-Windows-TerminalServices-LocalSessionManager	34	None	Remote Desktop Services is not accepting logons because setup is running.
Information	5/16/2020 3:51:55 PM	Microsoft-Windows-TerminalServices-LocalSessionManager	34	None	Remote Desktop Services is not accepting logons because setup is running.
Information	5/16/2020 3:43:01 PM	Microsoft-Windows-TerminalServices-LocalSessionManager	22	None	"Remote Desktop Services: Shell start notification received:

User: TB5-KOFI\Administrator
Session ID: 1
Source Network Address: 本機"
Information	5/16/2020 3:43:01 PM	Microsoft-Windows-TerminalServices-LocalSessionManager	21	None	"Remote Desktop Services: Session logon succeeded:

User: TB5-KOFI\Administrator
Session ID: 1
Source Network Address: 本機"
Information	5/16/2020 3:43:00 PM	Microsoft-Windows-TerminalServices-LocalSessionManager	42	None	"End session arbitration:

User: TB5-KOFI\Administrator
Session ID: 1"
Information	5/16/2020 3:43:00 PM	Microsoft-Windows-TerminalServices-LocalSessionManager	41	None	"Begin session arbitration:

User: TB5-KOFI\Administrator
Session ID: 1"
Information	5/16/2020 3:42:10 PM	Microsoft-Windows-TerminalServices-LocalSessionManager	32	None	Plugin RDSAppXPlugin has been successfully initialized
Information	5/16/2020 3:41:48 PM	Microsoft-Windows-TerminalServices-LocalSessionManager	54	None	Local multi-user session manager received system shutdown message
Information	5/16/2020 3:41:48 PM	Microsoft-Windows-TerminalServices-LocalSessionManager	23	None	"Remote Desktop Services: Session logoff succeeded:

User: TB5-KOFI\Administrator
Session ID: 1"
Information	5/16/2020 3:22:23 PM	Microsoft-Windows-TerminalServices-LocalSessionManager	22	None	"Remote Desktop Services: Shell start notification received:

User: TB5-KOFI\Administrator
Session ID: 1
Source Network Address: 本機"
Information	5/16/2020 3:22:23 PM	Microsoft-Windows-TerminalServices-LocalSessionManager	21	None	"Remote Desktop Services: Session logon succeeded:

User: TB5-KOFI\Administrator
Session ID: 1
Source Network Address: 本機"
Information	5/16/2020 3:22:22 PM	Microsoft-Windows-TerminalServices-LocalSessionManager	42	None	"End session arbitration:

User: TB5-KOFI\Administrator
Session ID: 1"
Information	5/16/2020 3:22:22 PM	Microsoft-Windows-TerminalServices-LocalSessionManager	41	None	"Begin session arbitration:

User: TB5-KOFI\Administrator
Session ID: 1"
Information	5/16/2020 3:10:25 PM	Microsoft-Windows-TerminalServices-LocalSessionManager	32	None	Plugin RDSAppXPlugin has been successfully initialized
Information	4/10/2020 3:51:16 PM	Microsoft-Windows-TerminalServices-LocalSessionManager	54	None	Local multi-user session manager received system shutdown message
Information	4/10/2020 3:51:16 PM	Microsoft-Windows-TerminalServices-LocalSessionManager	23	None	"Remote Desktop Services: Session logoff succeeded:

User: TB5-KOFI\Administrator
Session ID: 1"
Information	4/10/2020 3:44:53 PM	Microsoft-Windows-TerminalServices-LocalSessionManager	22	None	"Remote Desktop Services: Shell start notification received:

User: TB5-KOFI\Administrator
Session ID: 1
Source Network Address: 本機"
Information	4/10/2020 3:44:53 PM	Microsoft-Windows-TerminalServices-LocalSessionManager	21	None	"Remote Desktop Services: Session logon succeeded:

User: TB5-KOFI\Administrator
Session ID: 1
Source Network Address: 本機"
Information	4/10/2020 3:44:52 PM	Microsoft-Windows-TerminalServices-LocalSessionManager	42	None	"End session arbitration:

User: TB5-KOFI\Administrator
Session ID: 1"
Information	4/10/2020 3:44:52 PM	Microsoft-Windows-TerminalServices-LocalSessionManager	41	None	"Begin session arbitration:

User: TB5-KOFI\Administrator
Session ID: 1"
Information	4/10/2020 3:44:18 PM	Microsoft-Windows-TerminalServices-LocalSessionManager	32	None	Plugin RDSAppXPlugin has been successfully initialized
Information	4/9/2020 6:11:13 PM	Microsoft-Windows-TerminalServices-LocalSessionManager	54	None	Local multi-user session manager received system shutdown message
Information	4/9/2020 6:11:12 PM	Microsoft-Windows-TerminalServices-LocalSessionManager	23	None	"Remote Desktop Services: Session logoff succeeded:

User: TB5-KOFI\Administrator
Session ID: 1"
Information	4/9/2020 12:05:32 PM	Microsoft-Windows-TerminalServices-LocalSessionManager	22	None	"Remote Desktop Services: Shell start notification received:

User: TB5-KOFI\Administrator
Session ID: 1
Source Network Address: 本機"
Information	4/9/2020 12:05:32 PM	Microsoft-Windows-TerminalServices-LocalSessionManager	21	None	"Remote Desktop Services: Session logon succeeded:

User: TB5-KOFI\Administrator
Session ID: 1
Source Network Address: 本機"
Information	4/9/2020 12:05:31 PM	Microsoft-Windows-TerminalServices-LocalSessionManager	42	None	"End session arbitration:

User: TB5-KOFI\Administrator
Session ID: 1"
Information	4/9/2020 12:05:31 PM	Microsoft-Windows-TerminalServices-LocalSessionManager	41	None	"Begin session arbitration:

User: TB5-KOFI\Administrator
Session ID: 1"
Information	4/9/2020 12:03:17 PM	Microsoft-Windows-TerminalServices-LocalSessionManager	32	None	Plugin RDSAppXPlugin has been successfully initialized
Information	4/9/2020 12:02:58 PM	Microsoft-Windows-TerminalServices-LocalSessionManager	54	None	Local multi-user session manager received system shutdown message
Information	4/9/2020 12:02:58 PM	Microsoft-Windows-TerminalServices-LocalSessionManager	23	None	"Remote Desktop Services: Session logoff succeeded:

User: TB5-KOFI\Administrator
Session ID: 1"
Information	4/9/2020 11:50:50 AM	Microsoft-Windows-TerminalServices-LocalSessionManager	22	None	"Remote Desktop Services: Shell start notification received:

User: TB5-KOFI\Administrator
Session ID: 1
Source Network Address: 本機"
Information	4/9/2020 11:50:50 AM	Microsoft-Windows-TerminalServices-LocalSessionManager	21	None	"Remote Desktop Services: Session logon succeeded:

User: TB5-KOFI\Administrator
Session ID: 1
Source Network Address: 本機"
Information	4/9/2020 11:50:49 AM	Microsoft-Windows-TerminalServices-LocalSessionManager	42	None	"End session arbitration:

User: TB5-KOFI\Administrator
Session ID: 1"
Information	4/9/2020 11:50:49 AM	Microsoft-Windows-TerminalServices-LocalSessionManager	41	None	"Begin session arbitration:

User: TB5-KOFI\Administrator
Session ID: 1"
Information	4/9/2020 11:50:22 AM	Microsoft-Windows-TerminalServices-LocalSessionManager	32	None	Plugin RDSAppXPlugin has been successfully initialized
Information	4/9/2020 11:49:14 AM	Microsoft-Windows-TerminalServices-LocalSessionManager	54	None	Local multi-user session manager received system shutdown message
Information	4/9/2020 11:49:14 AM	Microsoft-Windows-TerminalServices-LocalSessionManager	23	None	"Remote Desktop Services: Session logoff succeeded:

User: TB5-KOFI\Administrator
Session ID: 1"
Information	4/9/2020 9:26:32 AM	Microsoft-Windows-TerminalServices-LocalSessionManager	22	None	"Remote Desktop Services: Shell start notification received:

User: TB5-KOFI\Administrator
Session ID: 1
Source Network Address: 本機"
Information	4/9/2020 9:26:32 AM	Microsoft-Windows-TerminalServices-LocalSessionManager	21	None	"Remote Desktop Services: Session logon succeeded:

User: TB5-KOFI\Administrator
Session ID: 1
Source Network Address: 本機"
Information	4/9/2020 9:26:32 AM	Microsoft-Windows-TerminalServices-LocalSessionManager	42	None	"End session arbitration:

User: TB5-KOFI\Administrator
Session ID: 1"
Information	4/9/2020 9:26:32 AM	Microsoft-Windows-TerminalServices-LocalSessionManager	41	None	"Begin session arbitration:

User: TB5-KOFI\Administrator
Session ID: 1"
Information	4/9/2020 9:19:31 AM	Microsoft-Windows-TerminalServices-LocalSessionManager	32	None	Plugin RDSAppXPlugin has been successfully initialized
Information	4/9/2020 9:19:11 AM	Microsoft-Windows-TerminalServices-LocalSessionManager	54	None	Local multi-user session manager received system shutdown message
Information	4/9/2020 9:14:51 AM	Microsoft-Windows-TerminalServices-LocalSessionManager	23	None	"Remote Desktop Services: Session logoff succeeded:

User: TB5-KOFI\Administrator
Session ID: 1"
Information	4/8/2020 6:47:44 PM	Microsoft-Windows-TerminalServices-LocalSessionManager	22	None	"Remote Desktop Services: Shell start notification received:

User: TB5-KOFI\Administrator
Session ID: 1
Source Network Address: 本機"
Information	4/8/2020 6:47:44 PM	Microsoft-Windows-TerminalServices-LocalSessionManager	21	None	"Remote Desktop Services: Session logon succeeded:

User: TB5-KOFI\Administrator
Session ID: 1
Source Network Address: 本機"
Information	4/8/2020 6:47:43 PM	Microsoft-Windows-TerminalServices-LocalSessionManager	42	None	"End session arbitration:

User: TB5-KOFI\Administrator
Session ID: 1"
Information	4/8/2020 6:47:43 PM	Microsoft-Windows-TerminalServices-LocalSessionManager	41	None	"Begin session arbitration:

User: TB5-KOFI\Administrator
Session ID: 1"
Information	4/8/2020 6:45:43 PM	Microsoft-Windows-TerminalServices-LocalSessionManager	32	None	Plugin RDSAppXPlugin has been successfully initialized
Information	4/8/2020 6:45:22 PM	Microsoft-Windows-TerminalServices-LocalSessionManager	54	None	Local multi-user session manager received system shutdown message
Information	4/8/2020 6:45:22 PM	Microsoft-Windows-TerminalServices-LocalSessionManager	23	None	"Remote Desktop Services: Session logoff succeeded:

User: TB5-KOFI\Administrator
Session ID: 1"
Information	4/8/2020 6:41:22 PM	Microsoft-Windows-TerminalServices-LocalSessionManager	22	None	"Remote Desktop Services: Shell start notification received:

User: TB5-KOFI\Administrator
Session ID: 1
Source Network Address: 本機"
Information	4/8/2020 6:41:22 PM	Microsoft-Windows-TerminalServices-LocalSessionManager	21	None	"Remote Desktop Services: Session logon succeeded:

User: TB5-KOFI\Administrator
Session ID: 1
Source Network Address: 本機"
Information	4/8/2020 6:41:21 PM	Microsoft-Windows-TerminalServices-LocalSessionManager	42	None	"End session arbitration:

User: TB5-KOFI\Administrator
Session ID: 1"
Information	4/8/2020 6:41:21 PM	Microsoft-Windows-TerminalServices-LocalSessionManager	41	None	"Begin session arbitration:

User: TB5-KOFI\Administrator
Session ID: 1"
Information	4/8/2020 6:40:26 PM	Microsoft-Windows-TerminalServices-LocalSessionManager	32	None	Plugin RDSAppXPlugin has been successfully initialized
Information	4/8/2020 8:13:42 AM	Microsoft-Windows-TerminalServices-LocalSessionManager	22	None	"Remote Desktop Services: Shell start notification received:

User: TB5-KOFI\Administrator
Session ID: 1
Source Network Address: 本機"
Information	4/8/2020 8:13:42 AM	Microsoft-Windows-TerminalServices-LocalSessionManager	21	None	"Remote Desktop Services: Session logon succeeded:

User: TB5-KOFI\Administrator
Session ID: 1
Source Network Address: 本機"
Information	4/8/2020 8:13:40 AM	Microsoft-Windows-TerminalServices-LocalSessionManager	42	None	"End session arbitration:

User: TB5-KOFI\Administrator
Session ID: 1"
Information	4/8/2020 8:13:40 AM	Microsoft-Windows-TerminalServices-LocalSessionManager	41	None	"Begin session arbitration:

User: TB5-KOFI\Administrator
Session ID: 1"
